t,px,py,pz,vx,vy,vz,qw,qx,qy,qz
0.306,0.0,0.0,0.9533640639335595,0.0,0.0,-0.3036597916505973,1.0,0.0,0.0,0.0
0.308,0.0,0.0,0.9527547791039893,0.0,0.0,-0.3056250379196722,1.0,0.0,0.0,0.0
0.31,0.0,0.0,0.9521415639585896,0.0,0.0,-0.30759010747999754,1.0,0.0,0.0,0.0
0.312,0.0,0.0,0.9515244188495525,0.0,0.0,-0.3095550015571277,1.0,0.0,0.0,0.0
0.314,0.0,0.0,0.9509033441266244,0.0,0.0,-0.31151972137108774,1.0,0.0,0.0,0.0
0.316,0.0,0.0,0.9502783401371169,0.0,0.0,-0.31348426813639574,1.0,0.0,0.0,0.0
0.318,0.0,0.0,0.9496494072259184,0.0,0.0,-0.3154486430620841,1.0,0.0,0.0,0.0
0.32,0.0,0.0,0.9490165457355045,0.0,0.0,-0.3174128473517216,1.0,0.0,0.0,0.0
0.322,0.0,0.0,0.9483797560059494,0.0,0.0,-0.31937688220343496,1.0,0.0,0.0,0.0
0.324,0.0,0.0,0.947739038374936,0.0,0.0,-0.32134074880993047,1.0,0.0,0.0,0.0
0.326,0.0,0.0,0.9470943931777676,0.0,0.0,-0.3233044483585153,1.0,0.0,0.0,0.0
0.328,0.0,0.0,0.9464458207473779,0.0,0.0,-0.3252679820311191,1.0,0.0,0.0,0.0
0.33,0.0,0.0,0.9457933214143425,0.0,0.0,-0.3272313510043154,1.0,0.0,0.0,0.0
0.332,0.0,0.0,0.9451368955068888,0.0,0.0,-0.3291945564493425,1.0,0.0,0.0,0.0
0.334,0.0,0.0,0.9444765433509074,0.0,0.0,-0.33115759953212504,1.0,0.0,0.0,0.0
0.336,0.0,0.0,0.943812265269962,0.0,0.0,-0.3331204814132949,1.0,0.0,0.0,0.0
0.338,0.0,0.0,0.9431440615853005,0.0,0.0,-0.33508320324821234,1.0,0.0,0.0,0.0
0.34,0.0,0.0,0.9424719326158653,0.0,0.0,-0.3370457661869866,1.0,0.0,0.0,0.0
0.342,0.0,0.0,0.9417958786783037,0.0,0.0,-0.33900817137449724,1.0,0.0,0.0,0.0
0.34400000000000003,0.0,0.0,0.9411159000869788,0.0,0.0,-0.34097041995041455,1.0,0.0,0.0,0.0
0.34600000000000003,0.0,0.0,0.9404319971539792,0.0,0.0,-0.3429325130492204,1.0,0.0,0.0,0.0
0.34800000000000003,0.0,0.0,0.9397441701891297,0.0,0.0,-0.3448944518002289,1.0,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.9390524195000018,0.0,0.0,-0.34685623732760673,1.0,0.0,0.0,0.0
0.352,0.0,0.0,0.9383567453919238,0.0,0.0,-0.348817870750394,1.0,0.0,0.0,0.0
0.354,0.0,0.0,0.937657148167991,0.0,0.0,-0.35077935318252423,1.0,0.0,0.0,0.0
0.356,0.0,0.0,0.9369536281290756,0.0,0.0,-0.3527406857328449,1.0,0.0,0.0,0.0
0.358,0.0,0.0,0.9362461855738375,0.0,0.0,-0.35470186950513766,1.0,0.0,0.0,0.0
0.36,0.0,0.0,0.9355348207987343,0.0,0.0,-0.3566629055981384,1.0,0.0,0.0,0.0
0.362,0.0,0.0,0.9348195340980306,0.0,0.0,-0.35862379510555753,1.0,0.0,0.0,0.0
0.364,0.0,0.0,0.934100325763809,0.0,0.0,-0.3605845391160998,1.0,0.0,0.0,0.0
0.366,0.0,0.0,0.9333771960859794,0.0,0.0,-0.36254513871348426,1.0,0.0,0.0,0.0
0.368,0.0,0.0,0.9326501453522894,0.0,0.0,-0.36450559497646423,1.0,0.0,0.0,0.0
0.37,0.0,0.0,0.9319191738483341,0.0,0.0,-0.36646590897884707,1.0,0.0,0.0,0.0
0.372,0.0,0.0,0.9311842818575657,0.0,0.0,-0.36842608178951375,1.0,0.0,0.0,0.0
0.374,0.0,0.0,0.9304454696613038,0.0,0.0,-0.3703861144724387,1.0,0.0,0.0,0.0
0.376,0.0,0.0,0.9297027375387447,0.0,0.0,-0.37234600808670915,1.0,0.0,0.0,0.0
0.378,0.0,0.0,0.9289560857669714,0.0,0.0,-0.3743057636865449,1.0,0.0,0.0,0.0
0.38,0.0,0.0,0.9282055146209636,0.0,0.0,-0.37626538232131745,1.0,0.0,0.0,0.0
0.382,0.0,0.0,0.9274510243736067,0.0,0.0,-0.37822486503556957,1.0,0.0,0.0,0.0
0.384,0.0,0.0,0.9266926152957021,0.0,0.0,-0.3801842128690345,1.0,0.0,0.0,0.0
0.386,0.0,0.0,0.9259302876559764,0.0,0.0,-0.382143426856655,1.0,0.0,0.0,0.0
0.388,0.0,0.0,0.9251640417210911,0.0,0.0,-0.38410250802860274,1.0,0.0,0.0,0.0
0.39,0.0,0.0,0.9243938777556522,0.0,0.0,-0.38606145741029724,1.0,0.0,0.0,0.0
0.392,0.0,0.0,0.9236197960222194,0.0,0.0,-0.3880202760224248,1.0,0.0,0.0,0.0
0.394,0.0,0.0,0.9228417967813161,0.0,0.0,-0.38997896488095746,1.0,0.0,0.0,0.0
0.396,0.0,0.0,0.9220598802914379,0.0,0.0,-0.39193752499717194,1.0,0.0,0.0,0.0
0.398,0.0,0.0,0.9212740468090631,0.0,0.0,-0.39389595737766825,1.0,0.0,0.0,0.0
0.4,0.0,0.0,0.920484296588661,0.0,0.0,-0.3958542630243885,1.0,0.0,0.0,0.0
0.402,0.0,0.0,0.919690629882702,0.0,0.0,-0.3978124429346354,1.0,0.0,0.0,0.0
0.404,0.0,0.0,0.9188930469416663,0.0,0.0,-0.39977049810109117,1.0,0.0,0.0,0.0
0.406,0.0,0.0,0.9180915480140533,0.0,0.0,-0.4017284295118355,1.0,0.0,0.0,0.0
0.40800000000000003,0.0,0.0,0.9172861333463912,0.0,0.0,-0.4036862381503644,1.0,0.0,0.0,0.0
0.41000000000000003,0.0,0.0,0.9164768031832452,0.0,0.0,-0.4056439249956085,1.0,0.0,0.0,0.0
0.41200000000000003,0.0,0.0,0.9156635577672276,0.0,0.0,-0.407601491021951,1.0,0.0,0.0,0.0
0.41400000000000003,0.0,0.0,0.9148463973390064,0.0,0.0,-0.40955893719924635,1.0,0.0,0.0,0.0
0.41600000000000004,0.0,0.0,0.9140253221373144,0.0,0.0,-0.4115162644928381,1.0,0.0,0.0,0.0
0.418,0.0,0.0,0.9132003323989579,0.0,0.0,-0.4134734738635771,1.0,0.0,0.0,0.0
0.42,0.0,0.0,0.9123714283588266,0.0,0.0,-0.41543056626783936,1.0,0.0,0.0,0.0
0.422,0.0,0.0,0.9115386102499011,0.0,0.0,-0.41738754265754424,1.0,0.0,0.0,0.0
0.424,0.0,0.0,0.9107018783032634,0.0,0.0,-0.41934440398017214,1.0,0.0,0.0,0.0
0.426,0.0,0.0,0.9098612327481045,0.0,0.0,-0.42130115117878236,1.0,0.0,0.0,0.0
0.428,0.0,0.0,0.9090166738117337,0.0,0.0,-0.42325778519203083,1.0,0.0,0.0,0.0
0.43,0.0,0.0,0.9081682017195875,0.0,0.0,-0.42521430695418777,1.0,0.0,0.0,0.0
0.432,0.0,0.0,0.9073158166952381,0.0,0.0,-0.42717071739515533,1.0,0.0,0.0,0.0
0.434,0.0,0.0,0.9064595189604024,0.0,0.0,-0.4291270174404852,1.0,0.0,0.0,0.0
0.436,0.0,0.0,0.9055993087349505,0.0,0.0,-0.43108320801139594,1.0,0.0,0.0,0.0
0.438,0.0,0.0,0.9047351862369144,0.0,0.0,-0.43303929002479047,1.0,0.0,0.0,0.0
0.44,0.0,0.0,0.9038671516824963,0.0,0.0,-0.43499526439327346,1.0,0.0,0.0,0.0
0.442,0.0,0.0,0.9029952052860779,0.0,0.0,-0.43695113202516844,1.0,0.0,0.0,0.0
0.444,0.0,0.0,0.9021193472602282,0.0,0.0,-0.43890689382453524,1.0,0.0,0.0,0.0
0.446,0.0,0.0,0.9012395778157125,0.0,0.0,-0.44086255069118696,1.0,0.0,0.0,0.0
0.448,0.0,0.0,0.9003558971615007,0.0,0.0,-0.44281810352070716,1.0,0.0,0.0,0.0
0.45,0.0,0.0,0.8994683055047755,0.0,0.0,-0.4447735532044668,1.0,0.0,0.0,0.0
0.452,0.0,0.0,0.8985768030509415,0.0,0.0,-0.4467289006296413,1.0,0.0,0.0,0.0
0.454,0.0,0.0,0.8976813900036326,0.0,0.0,-0.44868414667922735,1.0,0.0,0.0,0.0
0.456,0.0,0.0,0.8967820665647213,0.0,0.0,-0.4506392922320597,1.0,0.0,0.0,0.0
0.458,0.0,0.0,0.8958788329343264,0.0,0.0,-0.45259433816282796,1.0,0.0,0.0,0.0
0.46,0.0,0.0,0.8949716893108214,0.0,0.0,-0.4545492853420935,1.0,0.0,0.0,0.0
0.462,0.0,0.0,0.894060635890843,0.0,0.0,-0.45650413463630574,1.0,0.0,0.0,0.0
0.464,0.0,0.0,0.8931456728692988,0.0,0.0,-0.45845888690781894,1.0,0.0,0.0,0.0
0.466,0.0,0.0,0.8922268004393761,0.0,0.0,-0.4604135430149087,1.0,0.0,0.0,0.0
0.468,0.0,0.0,0.8913040187925494,0.0,0.0,-0.46236810381178844,1.0,0.0,0.0,0.0
0.47000000000000003,0.0,0.0,0.8903773281185889,0.0,0.0,-0.4643225701486256,1.0,0.0,0.0,0.0
0.47200000000000003,0.0,0.0,0.8894467286055687,0.0,0.0,-0.4662769428715582,1.0,0.0,0.0,0.0
0.47400000000000003,0.0,0.0,0.8885122204398744,0.0,0.0,-0.4682312228227109,1.0,0.0,0.0,0.0
0.47600000000000003,0.0,0.0,0.8875738038062115,0.0,0.0,-0.4701854108402115,1.0,0.0,0.0,0.0
0.47800000000000004,0.0,0.0,0.8866314788876131,0.0,0.0,-0.4721395077582066,1.0,0.0,0.0,0.0
0.48,0.0,0.0,0.885685245865448,0.0,0.0,-0.4740935144068783,1.0,0.0,0.0,0.0
0.482,0.0,0.0,0.8847351049194286,0.0,0.0,-0.4760474316124596,1.0,0.0,0.0,0.0
0.484,0.0,0.0,0.8837810562276189,0.0,0.0,-0.47800126019725087,1.0,0.0,0.0,0.0
0.486,0.0,0.0,0.882823099966442,0.0,0.0,-0.4799550009796354,1.0,0.0,0.0,0.0
0.488,0.0,0.0,0.8818612363106884,0.0,0.0,-0.48190865477409545,1.0,0.0,0.0,0.0
0.49,0.0,0.0,0.880895465433523,0.0,0.0,-0.4838622223912279,1.0,0.0,0.0,0.0
0.492,0.0,0.0,0.8799257875064941,0.0,0.0,-0.4858157046377601,1.0,0.0,0.0,0.0
0.494,0.0,0.0,0.8789522026995398,0.0,0.0,-0.48776910231656534,1.0,0.0,0.0,0.0
0.496,0.0,0.0,0.8779747111809966,0.0,0.0,-0.4897224162266787,1.0,0.0,0.0,0.0
