t,px,py,pz,vx,vy,vz,qw,qx,qy,qz
0.20800000000000002,0.06550357350794067,0.0063756666857132695,1.006881329327127,0.24914219024410542,0.08830549484968167,0.02153737749618189,0.9992028168658623,-0.03980540591419147,-0.0030205771730922636,0.000369514373864197
0.21,0.0660016839255307,0.006553833475740003,1.0069244513578324,0.24896601833824672,0.08986311924339564,0.0215844929519268,0.9991906259539567,-0.04008353008028171,-0.003356552581180347,0.00037037388125421344
0.212,0.066499428819556,0.006735126131024564,1.0069676667513927,0.24877668654686624,0.0914313476695422,0.0216307389942507,0.9991783317347629,-0.040359770723600565,-0.0036895138709319305,0.0003711957292902955
0.214,0.06699678199192233,0.0069195657823683775,1.007010973753193,0.248574316472464,0.09301010289890733,0.021676099891415525,0.9991659385248415,-0.040634132982941384,-0.004019472501488917,0.00037198024910742674
0.216,0.06749371748727992,0.007107173406338275,1.0070543705776402,0.24835902925682676,0.09459930792635585,0.021720560397203315,0.9991534505810045,-0.040906622028343345,-0.004346439958200266,0.00037272777059291245
0.218,0.0679902095921003,0.007297969825716304,1.00709785540913,0.2481309455791536,0.096198885972483,0.02176410574492233,0.9991408721006942,-0.041177243060604586,-0.00467042775192565,0.00037343862238094715
0.22,0.06848623283374919,0.007491975709952812,1.0071414264029988,0.24789018565423315,0.09780876048523249,0.021806721641439764,0.9991282072223652,-0.041446001310808146,-0.004991447418342563,0.00037411313184720533
0.222,0.068981761979556,0.007689211575622735,1.0071850816864643,0.24763686923067185,0.09942885514148019,0.021848394261241633,0.9991154600258668,-0.04171290203984396,-0.0053095105172603786,0.0003747516251036651
0.224,0.06947677203587962,0.007889697786885011,1.0072288193595567,0.24737111558917285,0.10105909384858458,0.021889110240520246,0.9991026345328291,-0.0419779505379401,-0.005624628631938522,0.0003753544269934914
0.226,0.06997123824717107,0.008093454555945075,1.0072726374960348,0.24709304354086478,0.10269940074590386,0.021928856671289756,0.9990897347070494,-0.04224115212419282,-0.005936813368410959,0.0003759218610861174
0.228,0.07046513609503259,0.008300501943520337,1.007316534144292,0.24680277142568008,0.10434970020628036,0.02196762109553026,0.9990767644548825,-0.04250251214610363,-0.0062460763548152195,0.0003764542496724081
0.23,0.07095844129727377,0.008510859859308615,1.0073605073282508,0.2465004171107821,0.10600991683749227,0.022005391499360878,0.9990637276256302,-0.04276203597911687,-0.006552429240727306,0.00037695191375999875
0.232,0.07145112980696441,0.008724548062459427,1.0074045550482447,0.24618609798904073,0.10767997548367347,0.02204215630724221,0.9990506280119349,-0.04301972902616288,-0.006855883696501378,0.0003774151730687294
0.234,0.07194317781148452,0.008941586162048095,1.0074486752818896,0.2458599309775556,0.10935980122670136,0.02207790437620868,0.9990374693501731,-0.043275596717202706,-0.007156451412615043,0.0003778443460262372
0.23600000000000002,0.07243456173157124,0.009161993617552593,1.0074928659849434,0.2455220325162267,0.1110493193875533,0.022112624990131075,0.9990242553208512,-0.04352964450877762,-0.00745414409901955,0.0003782397497636542
0.23800000000000002,0.07292525822036318,0.009385789739333074,1.007537125092153,0.24517251856637176,0.11274845552763199,0.022146307854009742,0.9990109895490025,-0.043781877883560645,-0.007748973484495395,0.00037860170011145026
0.24,0.07341524416244181,0.009612993689114025,1.0075814505180918,0.2448115046093897,0.11445713545005998,0.02217894308829879,0.998997675604586,-0.04403230234991244,-0.008040951316012892,0.0003789305115953864
0.242,0.0739044966728704,0.009843624480468967,1.0076258401579847,0.24443910564546983,0.11617528520094376,0.02221052122326169,0.9989843170028856,-0.04428092344143959,-0.008330089358098005,0.0003792264974326043
0.244,0.07439299309623026,0.01007770097930767,1.0076702918885219,0.24405543619234618,0.11790283107060785,0.022241033193358593,0.9989709172049115,-0.04452774671655676,-0.008616399392203168,0.0003794899695278286
0.246,0.07488071100565474,0.01031524190436579,1.0077148035686618,0.24366061028409639,0.11963969959479893,0.022270470331665806,0.9989574796178015,-0.0447727777580516,-0.008899893216083267,0.00037972123846969854
0.248,0.07536762820186063,0.010556265827696896,1.007759373040423,0.24325474146998471,0.12138581755586073,0.022298824364327608,0.9989440075952251,-0.045016022172653256,-0.00918058264317659,0.0003799206135272131
0.25,0.0758537227121775,0.010800791175166809,1.0078039981296645,0.24283794281334856,0.12314111198387966,0.022326087405040926,0.998930504437787,-0.04525748559060373,-0.009458479501990863,0.0003800884026463001
0.252,0.07633897278957473,0.011048836226950217,1.007848676646855,0.24241032689052813,0.12490551015780178,0.022352251949572997,0.9989169733934322,-0.04549717366523264,-0.009733595635494212,0.00038022491244649826
0.254,0.07682335691168653,0.011300419118029476,1.0078934063878329,0.24197200578983846,0.12667893960652132,0.022377310870312472,0.9989034176578521,-0.04573509207253497,-0.010005942900511154,0.00038033044821775893
0.256,0.07730685377983482,0.01155555783869558,1.0079381851345526,0.24152309111058362,0.12846132810994096,0.022401257410854126,0.9988898403748908,-0.04597124651075209,-0.010275533167123476,0.00038040531391735945
0.258,0.07778944231805031,0.011814270235051204,1.0079830106558225,0.2410636939621123,0.13025260370000452,0.02242408518061757,0.9988762446369529,-0.04620564269995575,-0.010542378318076067,0.00038044981216693255
0.26,0.0782711016720917,0.012076574009515808,1.008027880708031,0.24059392496291437,0.13205269466170205,0.022445788149500163,0.9988626334854109,-0.04643828638163531,-0.010806490248187616,0.0003804642442496061
0.262,0.07875181120846303,0.0123424867213327,1.0080727930358617,0.24011389423975804,0.13386152953404776,0.022466360642564392,0.9988490099110149,-0.046669183318287906,-0.011067880863766177,0.00038044891010725505
0.264,0.07923155051342946,0.012612025787078042,1.0081177453729997,0.23962371142686692,0.13567903711103121,0.02248579733476003,0.9988353768543003,-0.046898339293011786,-0.011326562082029585,0.0003804041083378617
0.266,0.07971029939203139,0.012885208481171735,1.0081627354428244,0.2391234856651366,0.13750514644254205,0.022504093245681242,0.9988217372059986,-0.04712576010910262,-0.011582545830530653,0.0003803301361929859
0.268,0.08018803786709701,0.013162051936390112,1.0082077609590951,0.23861332560139017,0.13933978683526832,0.022521243734358858,0.9988080938074463,-0.04735145158965287,-0.011835844046587192,0.000380227289575341
0.27,0.08066474617825349,0.013442573144380417,1.008252819626624,0.23809333938767224,0.1411828878535692,0.02253724449408816,0.9987944494509958,-0.04757541957715416,-0.012086468676716765,0.00038009586303647697
0.272,0.08114040478093673,0.013726788956176995,1.0082979091419393,0.23756363468058111,0.14303437932032195,0.02255209154729223,0.9987808068804261,-0.0477976699331026,-0.012334431676076183,0.0003799361497745674
0.274,0.08161499434539983,0.014014716082719156,1.0083430271939389,0.23702431864063828,0.1448941913177438,0.022565781240421173,0.9987671687913529,-0.04801820853760715,-0.01257974500790571,0.00037974844163230024
0.276,0.08208849575572036,0.014306371095370652,1.0083881714645333,0.23647549793169506,0.14676225418818875,0.022578310238887383,0.9987535378316396,-0.048237041289000825,-0.012822420642977951,0.00037953302909487114
0.278,0.08256089010880642,0.014601770426440728,1.0084333396292786,0.23591727872037582,0.14863849853491973,0.022589675522036994,0.9987399166018088,-0.04845417410345496,-0.013062470559051405,0.0003792902012880777
0.28,0.0830321587134017,0.014900930369706692,1.0084785293579985,0.23534976667555726,0.1505228552228566,0.02259987437815775,0.9987263076554527,-0.048669612914596344,-0.01329990674032864,0.00037902024597651367
