t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.266,0.0,0.0,1.035276170307354,0.0,0.0,0.2643158201717298,1.0,0.0,0.0,0.0,up
0.268,0.0,0.0,1.0358067709942205,0.0,0.0,0.26628486669457563,1.0,0.0,0.0,0.0,up
0.27,0.0,0.0,1.036341309571717,0.0,0.0,0.2682537108019973,1.0,0.0,0.0,0.0,up
0.272,0.0,0.0,1.0368797856363539,0.0,0.0,0.2702223538348601,1.0,0.0,0.0,0.0,up
0.274,0.0,0.0,1.0374221987873167,0.0,0.0,0.2721907971280446,1.0,0.0,0.0,0.0,up
0.276,0.0,0.0,1.0379685486264552,0.0,0.0,0.2741590420104701,1.0,0.0,0.0,0.0,up
0.278,0.0,0.0,1.0385188347582708,0.0,0.0,0.2761270898051181,1.0,0.0,0.0,0.0,up
0.28,0.0,0.0,1.039073056789905,0.0,0.0,0.2780949418290559,1.0,0.0,0.0,0.0,up
0.28200000000000003,0.0,0.0,1.0396312143311275,0.0,0.0,0.2800625993934599,1.0,0.0,0.0,0.0,up
0.28400000000000003,0.0,0.0,1.0401933069943246,0.0,0.0,0.28203006380363876,1.0,0.0,0.0,0.0,up
0.28600000000000003,0.0,0.0,1.0407593343944872,0.0,0.0,0.2839973363590566,1.0,0.0,0.0,0.0,up
0.28800000000000003,0.0,0.0,1.0413292961491996,0.0,0.0,0.2859644183533561,1.0,0.0,0.0,0.0,up
0.29,0.0,0.0,1.0419031918786272,0.0,0.0,0.2879313110743815,1.0,0.0,0.0,0.0,up
0.292,0.0,0.0,1.0424810212055058,0.0,0.0,0.2898980158042015,1.0,0.0,0.0,0.0,up
0.294,0.0,0.0,1.0430627837551292,0.0,0.0,0.291864533819132,1.0,0.0,0.0,0.0,up
0.296,0.0,0.0,1.043648479155338,0.0,0.0,0.293830866389759,1.0,0.0,0.0,0.0,up
0.298,0.0,0.0,1.0442381070365088,0.0,0.0,0.29579701478096115,1.0,0.0,0.0,0.0,up
0.3,0.0,0.0,1.0448316670315416,0.0,0.0,0.29776298025193226,1.0,0.0,0.0,0.0,up
0.302,0.0,0.0,1.0454291587758497,0.0,0.0,0.29972876405620386,1.0,0.0,0.0,0.0,up
0.304,0.0,0.0,1.0460305819073477,0.0,0.0,0.3016943674416676,1.0,0.0,0.0,0.0,up
0.306,0.0,0.0,1.04663593606644,0.0,0.0,0.3036597916505976,1.0,0.0,0.0,0.0,up
0.308,0.0,0.0,1.0472452208960101,0.0,0.0,0.3056250379196725,1.0,0.0,0.0,0.0,up
0.31,0.0,0.0,1.0478584360414098,0.0,0.0,0.3075901074799978,1.0,0.0,0.0,0.0,up
0.312,0.0,0.0,1.048475581150447,0.0,0.0,0.30955500155712795,1.0,0.0,0.0,0.0,up
0.314,0.0,0.0,1.0490966558733752,0.0,0.0,0.311519721371088,1.0,0.0,0.0,0.0,up
0.316,0.0,0.0,1.0497216598628827,0.0,0.0,0.313484268136396,1.0,0.0,0.0,0.0,up
0.318,0.0,0.0,1.0503505927740813,0.0,0.0,0.31544864306208437,1.0,0.0,0.0,0.0,up
0.32,0.0,0.0,1.0509834542644951,0.0,0.0,0.31741284735172187,1.0,0.0,0.0,0.0,up
0.322,0.0,0.0,1.0516202439940503,0.0,0.0,0.31937688220343524,1.0,0.0,0.0,0.0,up
0.324,0.0,0.0,1.0522609616250638,0.0,0.0,0.32134074880993074,1.0,0.0,0.0,0.0,up
0.326,0.0,0.0,1.0529056068222322,0.0,0.0,0.3233044483585156,1.0,0.0,0.0,0.0,up
0.328,0.0,0.0,1.053554179252622,0.0,0.0,0.3252679820311194,1.0,0.0,0.0,0.0,up
0.33,0.0,0.0,1.0542066785856574,0.0,0.0,0.32723135100431566,1.0,0.0,0.0,0.0,up
0.332,0.0,0.0,1.0548631044931112,0.0,0.0,0.32919455644934276,1.0,0.0,0.0,0.0,up
0.334,0.0,0.0,1.0555234566490925,0.0,0.0,0.3311575995321253,1.0,0.0,0.0,0.0,up
0.336,0.0,0.0,1.056187734730038,0.0,0.0,0.3331204814132952,1.0,0.0,0.0,0.0,up
0.338,0.0,0.0,1.0568559384146994,0.0,0.0,0.3350832032482126,1.0,0.0,0.0,0.0,up
0.34,0.0,0.0,1.0575280673841345,0.0,0.0,0.3370457661869869,1.0,0.0,0.0,0.0,up
