t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.872,0.3049672127801324,-2.7140672504023992e-19,1.0078862066744034,0.8484239780432926,-6.905267041989995e-19,0.0009738552893984602,0.997929316104636,1.1663440300109362e-19,0.06432013727389935,-2.5693477963536597e-20,forward
0.874,0.3066664240511344,-2.7279236418817627e-19,1.0078881054397217,0.8507870961716274,-6.951446326491775e-19,0.0009249354958643048,0.9979312558471243,1.1606694918294095e-19,0.0642900350239518,-2.5343853309115954e-20,forward
0.876,0.30837035990804346,-2.7418696191453553e-19,1.007889906565817,0.8531485630234538,-6.99413170539946e-19,0.0008762161741397779,0.9979332037924546,1.1003100403282804e-19,0.06425979122691557,-2.464351143137088e-20,forward
0.878,0.3100790170431369,-2.7559003746649005e-19,1.0078916104544353,0.8555083734479025,-7.036586270331533e-19,0.0008276981243306691,0.9979351597425414,1.0394462356915519e-19,0.06422940875975701,-2.4970797473806938e-20,forward
0.88,0.3117923921385034,-2.770011114043277e-19,1.0078932175089053,0.8578665224071401,-7.073396130174023e-19,0.0007793821283100337,0.9979371235007471,9.77989123132084e-20,0.06419889048148925,-2.666606419535572e-20,forward
0.882,0.31351048186626856,-2.7841963435399103e-19,1.0078947281341006,0.8602230049756476,-7.111077395629498e-19,0.0007312689498492805,0.9979390948718814,8.619759027122224e-20,0.06416823923320511,-2.8005427634171644e-20,forward
0.884,0.31523328288881847,-2.7984502251942037e-19,1.007896142736405,0.8625778163395014,-7.143133833718667e-19,0.0006833593347494001,0.9979410736622,9.126270065751952e-20,0.06413745783811062,-2.7320801467886325e-20,forward
0.886,0.3169607918590225,-2.812773810568136e-19,1.0078974617236756,0.864930951795655,-7.180419754236211e-19,0.000635654010972238,0.9979430596794034,7.990312321088484e-20,0.06410654910155876,-2.5582163339342405e-20,forward
0.888,0.31869300542045415,-2.827159134979369e-19,1.0078986855052077,0.8672824067512231,-7.203433821245209e-19,0.0005881536887717951,0.9979450527326359,6.314830052458431e-20,0.06407551581108378,-2.3155981680663256e-20,forward
0.89,0.32042992020761074,-2.8415928660587577e-19,1.0078998144916995,0.8696321767227662,-7.231716950616375e-19,0.0005408590608255725,0.9979470526324836,7.910341921249549e-20,0.06404436073643582,-2.592353906026815e-20,forward
0.892,0.32217153284613154,-2.856086970452031e-19,1.0079008490952175,0.8719802573355772,-7.261998815321872e-19,0.0004937708023659551,0.9979490591909734,7.870020022352536e-20,0.06401308662961604,-2.557696646490121e-20,forward
0.894,0.32391783995301454,-2.8706414684721887e-19,1.007901789729161,0.8743266443229699,-7.2931944010782e-19,0.00044688957131155195,0.9979510722215708,8.377437811087543e-20,0.06398169622491207,-2.5926287643995137e-20,forward
0.896,0.3256688381368318,-2.8852592778022667e-19,1.0079026368082276,0.8766713335255688,-7.323145408229942e-19,0.00040021600839855616,0.997953091539178,6.119547215768584e-20,0.06395019223893392,-2.8966388644206656e-20,forward
0.898,0.32742452399794325,-2.8999238417346636e-19,1.00790339074838,0.8790143208906002,-7.339955944740652e-19,0.0003537507373120712,0.9979551169601325,3.349243236530782e-20,0.06391857737065028,-2.789049715811017e-20,forward
0.9,0.32918489412870944,-2.9146161590921754e-19,1.0079040519668112,0.881355602471185,-7.352350125566292e-19,0.00030749436481738583,0.9979571483022044,3.3408913086789754e-20,0.06388685430142518,-2.6522199920985643e-20,forward
0.902,0.33094994511370235,-2.9293331947621217e-19,1.0079046208819105,0.883695174425634,-7.364674319775603e-19,0.0002614474808911915,0.9979591853845945,3.332605371856007e-20,0.06385502569505509,-2.5157181958274263e-20,forward
0.904,0.3327196735299152,-2.9440748091668505e-19,1.0079050979132305,0.8860330330167427,-7.376928927034301e-19,0.00021561065885273865,0.9979612280279317,3.32439464977164e-20,0.06382309419780635,-2.3794627474867433e-20,forward
0.906,0.33449407594697084,-2.958840863534458e-19,1.0079054834814543,0.8883691746110908,-7.389114348391748e-19,0.00016998445549488978,0.9979632760542708,3.320626464343262e-20,0.063791062438453,-2.175141463917164e-20,forward
0.908,0.33627314892732824,-2.9736312199131773e-19,1.007905778008362,0.89070359567834,-7.401231001459759e-19,0.00012456941121510498,0.9979653292870903,3.312550701924469e-20,0.06375893302831505,-2.0396199427545586e-20,forward
0.91,0.33805688902648834,-2.9884457411613423e-19,1.0079059819167984,0.8930362927905363,-7.413279280895776e-19,7.936605014627901e-05,0.9979673875512883,3.30453806740664e-20,0.06372670856129695,-1.9044637510382725e-20,forward
0.912,0.3398452927931979,-3.0032842909265e-19,1.0079060956306398,0.8953672626214123,-7.425259583454797e-19,3.437488028746563e-05,0.9979694506731814,3.3009588878360144e-20,0.06369439161392662,-1.7012792250897175e-20,forward
0.914,0.3416383567696523,-3.018146733672246e-19,1.0079061195747632,0.8976965019456915,-7.437172337940874e-19,-1.0403606365532257e-05,0.9979715184805009,3.301806926782539e-20,0.06366198474539478,-1.4302278776893565e-20,forward
0.916,0.3434360774916968,-3.033032934761729e-19,1.007906054175013,0.9000240076383947,-7.449018000479791e-19,-5.496893368969925e-05,0.99797359080239,3.30271157836014e-20,0.06362949049759455,-1.1597826244675074e-20,forward
0.918,0.3452384514890263,-3.047942760466199e-19,1.007905899858171,0.9023497766741481,-7.460797020808424e-19,-9.932064130456561e-05,0.9979756674694006,3.2993085132420206e-20,0.06359691139516149,-9.583352031942777e-21,forward
0.92,0.3470454752853842,-3.0628760779227502e-19,1.0079056570519231,0.9046738061264922,-7.472509820914864e-19,-0.00014345828444208909,0.9979777483134902,3.2937829291486356e-20,0.06356424994551402,-7.916063932988724e-21,forward
0.922,0.34885714539875906,-3.077832755098632e-19,1.0079053261848299,0.9069960931671937,-7.48415680159226e-19,-0.00018738143381675587,0.9979798331680185,3.2883169999589356e-20,0.06353150863889404,-6.2527628398473154e-21,forward
0.924,0.35067345834158076,-3.0928126607488985e-19,1.007904907686295,0.9093166350655582,-7.495738362420698e-19,-0.0002310896754958586,0.997981921867744,3.2850918735151365e-20,0.06349868994840804,-4.251472736138406e-21,forward
0.926,0.35249441062091474,-3.1078156644487558e-19,1.0079044019865346,0.9116354291877454,-7.507254920280372e-19,-0.00027458261077001,0.9979840142488208,3.286277922168213e-20,0.06346579633006852,-1.5710246471656782e-21,forward
0.928,0.3543199987386551,-3.122841636637512e-19,1.0079038095165476,0.9139524729960854,-7.518706926849229e-19,-0.00031785985602386787,0.9979861101487942,3.2918664489303063e-20,0.06343283022283565,1.786563628384855e-21,forward
0.93,0.3561502191917161,-3.1378904486892647e-19,1.0079031307080843,0.916267764048397,-7.530094861507452e-19,-0.0003609210426070865,0.9979882094065982,3.297495936919559e-20,0.06339979404865934,5.13533997372106e-21,forward
0.932,0.35798506847222256,-3.152961972937678e-19,1.0079023659936184,0.9185812999973081,-7.541419198464294e-19,-0.0004037658167055174,0.9979903118625505,3.296651583954598e-20,0.06336669021252163,7.45022135647514e-21,forward
0.934,0.35982454306769884,-3.1680560826237583e-19,1.0079015158063158,0.9208930785895773,-7.552680364122449e-19,-0.0004463938392126821,0.9979924173583496,3.2915153316833624e-20,0.06333352110247938,9.075634393335034e-21,forward
0.936,0.36166863946125644,-3.1831726518010214e-19,1.0079005805800063,0.9232030976654179,-7.563878751326933e-19,-0.0004888047856015015,0.9979945257370704,3.284265920445722e-20,0.06330028908970725,1.035478109318091e-20,forward
